301900790,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301901012,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301901914,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301901931,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301902029,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301902564,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301903355,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301903397,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,2
301903555,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,3
301903565,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301903604,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301903632,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301904170,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301904245,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301905082,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301906204,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301906224,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301906451,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301906554,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301906691,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301906698,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301906832,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301907860,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301908355,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,2
301908989,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301910818,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301912723,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,3
301913289,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301913330,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,4
301913549,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301913838,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301913935,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301914147,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,3
301914647,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,2
301914716,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301914740,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301914980,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301915613,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,2
301915832,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301916201,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,2
301916610,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301917035,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,2
301917248,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301918534,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301918636,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301918819,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301919006,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301920043,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301920252,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301920674,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301920968,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301921205,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301921258,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301921606,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301921692,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301921714,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301921848,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],1,0
301921918,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301922030,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301922226,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301922514,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301922631,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,1
301922678,Input LDS.Datos Buro.Nombre_NumeroDependientes[1],0,2
